,is_quote_status,retweet_count,favorite_count,is-spam,user_followers_count,user_friends_count,user_listed_count,user_favourites_count,user_geo_enabled,user_verified,user_statuses_count,user_is_translation_enabled,user_profile_background_tile,user_profile_use_background_image,user_has_extended_profile,user_default_profile,user_default_profile_image,is_replying_to_others,is_quoting_status,hashtag_count,user_mention_count,media_count,has_symbols,has_url,user_is_regular_translator,user_profile_background_color_r,user_profile_background_color_g,user_profile_background_color_b,user_profile_link_color_r,user_profile_link_color_g,user_profile_link_color_b,user_profile_sidebar_border_color_r,user_profile_sidebar_border_color_g,user_profile_sidebar_border_color_b,user_profile_sidebar_fill_color_r,user_profile_sidebar_fill_color_g,user_profile_sidebar_fill_color_b,user_profile_text_color_r,user_profile_text_color_g,user_profile_text_color_b
721,False,0,1,0,444,1184,5,23305,False,False,12867,False,False,True,True,True,False,1.0,0.0,0,2,0,0.0,0.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51
722,True,0,1,0,207,183,1,13229,False,False,17401,False,False,True,False,True,False,0.0,1.0,0,0,0,0.0,1.0,0.0,192,222,237,29,161,242,192,222,237,221,238,246,51,51,51
723,False,7,0,0,9920,10889,36,27,False,False,22509,False,False,True,False,True,False,0.0,0.0,3,1,0,0.0,0.0,0.0,192,222,237,29,161,242,192,222,237,221,238,246,51,51,51
724,True,0,0,0,390,774,8,24032,False,False,9303,False,False,True,True,False,False,0.0,1.0,0,0,0,0.0,1.0,0.0,139,84,43,127,219,182,217,177,126,234,222,170,51,51,51
725,False,0,0,0,91,253,1,1630,False,False,2082,False,False,True,True,True,False,0.0,0.0,0,2,0,0.0,1.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51
726,False,9,0,0,129,389,0,6970,False,False,4664,False,False,False,False,False,False,0.0,0.0,0,1,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
727,False,0,4,0,1247,2145,11,24185,False,False,30244,False,False,True,False,False,False,0.0,0.0,0,0,0,0.0,0.0,0.0,112,147,151,255,51,0,134,164,166,160,197,199,51,51,51
728,False,17,0,0,3675,1020,56,59382,True,False,34117,False,True,True,False,False,False,0.0,0.0,0,1,1,0.0,0.0,0.0,64,156,189,250,184,30,168,199,247,192,223,236,51,51,51
729,False,0,0,0,9658,9539,185,27473,False,False,20704,False,False,True,False,False,False,1.0,0.0,0,8,0,0.0,0.0,0.0,139,84,43,157,88,46,217,177,126,234,222,170,51,51,51
730,False,0,0,0,486,249,5,38727,False,False,17783,False,False,True,True,True,False,1.0,0.0,0,1,0,0.0,0.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51
731,False,1,0,0,184,21,0,3,False,False,32058,False,False,True,False,True,False,0.0,0.0,0,1,0,0.0,0.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51
732,False,0,0,0,51,628,0,18004,False,False,4389,False,False,False,True,False,False,1.0,0.0,0,1,0,0.0,0.0,0.0,0,0,0,152,28,235,0,0,0,0,0,0,0,0,0
733,False,0,0,0,133,752,2,56723,True,False,14772,False,False,True,False,True,False,1.0,0.0,0,1,0,0.0,0.0,0.0,192,222,237,29,161,242,192,222,237,221,238,246,51,51,51
734,False,0,0,0,1710,706,14,60302,True,False,28804,False,False,True,True,True,False,0.0,0.0,0,0,0,0.0,0.0,0.0,192,222,237,29,161,242,192,222,237,221,238,246,51,51,51
735,False,2,0,0,1653,5000,10,126151,True,False,130703,False,False,False,True,False,False,0.0,0.0,0,4,0,0.0,0.0,0.0,0,0,0,25,207,134,0,0,0,0,0,0,0,0,0
736,False,0,0,0,1540,1995,33,53599,False,False,18571,False,False,True,True,True,False,1.0,0.0,0,2,0,0.0,1.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51
737,False,0,0,0,159,327,4,3872,False,False,12544,False,False,True,False,True,False,0.0,0.0,1,0,0,0.0,1.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51
738,False,0,0,0,146,238,0,974,False,False,832,False,False,True,True,True,False,0.0,0.0,0,0,0,0.0,1.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51
739,False,1,0,0,443,1432,3,21537,True,False,41131,False,False,True,True,True,False,0.0,0.0,0,1,1,0.0,0.0,0.0,192,222,237,29,161,242,192,222,237,221,238,246,51,51,51
740,False,0,1,0,24597,819,724,25554,False,False,57611,False,False,True,True,False,False,1.0,0.0,0,2,0,0.0,0.0,0.0,2,35,48,0,132,180,168,199,247,192,223,236,51,51,51
741,False,227,0,0,226,286,2,16819,False,False,9755,False,False,True,False,True,False,0.0,0.0,0,1,0,0.0,0.0,0.0,192,222,237,29,161,242,192,222,237,221,238,246,51,51,51
742,False,0,1,0,541,281,11,4716,False,False,51168,False,False,False,True,False,False,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,250,116,62,0,0,0,0,0,0,0,0,0
743,True,0,1,0,2175,516,228,280,False,False,13242,False,False,False,False,False,False,0.0,1.0,1,0,0,0.0,1.0,0.0,0,100,0,0,100,0,255,255,255,102,102,102,0,0,0
744,False,0,0,0,1951,948,11,19929,True,False,166595,False,False,False,True,False,False,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,171,184,194,0,0,0,0,0,0,0,0,0
745,False,1,0,0,33,136,0,1343,True,False,5928,False,True,True,False,False,False,0.0,0.0,2,1,0,0.0,0.0,0.0,252,235,182,206,120,52,240,168,48,120,192,168,94,65,47
746,False,0,1,0,286,380,2,3510,False,False,2618,False,False,True,True,True,False,0.0,0.0,0,0,0,0.0,0.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51
747,False,0,0,0,249,697,6,63608,False,False,25343,False,True,True,True,False,False,1.0,0.0,0,1,0,0.0,0.0,0.0,204,204,255,0,0,0,204,51,102,229,80,126,54,39,32
748,False,0,0,0,561,208,14,29081,False,False,34874,False,False,True,False,True,False,1.0,0.0,0,1,1,0.0,0.0,0.0,192,222,237,29,161,242,192,222,237,221,238,246,51,51,51
749,False,727,0,0,1210,1601,6,38576,False,False,8175,False,False,True,True,True,False,0.0,0.0,0,1,1,0.0,0.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51
750,False,0,1,0,100,56,1,14276,False,False,8414,False,False,True,False,False,False,1.0,0.0,0,1,0,0.0,0.0,0.0,192,222,237,14,71,60,0,0,0,221,238,246,51,51,51
751,True,0,1,0,36,313,0,11131,True,False,5308,False,False,False,True,False,False,0.0,1.0,0,0,0,0.0,1.0,0.0,0,0,0,127,219,182,0,0,0,0,0,0,0,0,0
752,False,0,0,0,380,471,2,3974,False,False,6794,False,False,True,True,True,False,0.0,0.0,0,0,0,0.0,0.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51
753,False,0,0,0,26,211,0,112,False,False,2761,False,False,True,True,True,False,0.0,0.0,1,0,1,0.0,0.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51
754,False,0,2,0,4527,243,52,65468,True,False,109487,False,False,True,False,True,False,1.0,0.0,0,4,0,0.0,0.0,0.0,192,222,237,29,161,242,192,222,237,221,238,246,51,51,51
755,False,9,0,0,873,291,1,167640,True,False,47694,False,True,False,True,False,False,0.0,0.0,6,1,0,0.0,0.0,0.0,60,34,76,232,28,79,192,36,113,251,170,191,230,253,168
756,False,0,1,0,1444,2319,48,140830,True,False,49105,False,False,False,True,False,False,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,245,142,168,0,0,0,0,0,0,0,0,0
757,False,0,0,0,71,432,0,7504,False,False,1919,False,True,True,True,False,False,1.0,0.0,0,0,0,0.0,0.0,0.0,192,222,237,0,132,180,192,222,237,221,238,246,51,51,51
758,False,0,0,0,5,13,0,65,False,False,21,False,False,True,True,True,False,0.0,0.0,0,0,0,0.0,0.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51
759,False,1,0,0,138,222,2,88022,True,False,23416,False,False,True,True,True,False,0.0,0.0,0,1,0,0.0,0.0,0.0,192,222,237,29,161,242,192,222,237,221,238,246,51,51,51
760,False,0,0,0,1718,150,13,3411,False,False,6359,False,False,True,False,False,False,0.0,0.0,0,0,0,0.0,1.0,0.0,237,236,233,250,184,30,0,0,0,227,226,222,99,64,71
761,False,0,0,0,1238,444,21,36724,True,False,20171,False,False,True,True,True,False,1.0,0.0,0,1,0,0.0,0.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51
762,False,8,0,0,3188,5000,163,163402,True,False,103523,False,False,True,False,True,False,0.0,0.0,0,1,0,0.0,0.0,0.0,192,222,237,29,161,242,192,222,237,221,238,246,51,51,51
763,False,1,0,0,102,137,0,65905,False,False,17038,False,False,True,True,True,False,0.0,0.0,0,3,0,0.0,0.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51
764,False,5,0,0,40,36,0,4282,False,False,6615,False,False,True,True,True,False,0.0,0.0,0,3,0,0.0,0.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51
765,False,0,0,0,64,334,1,103,True,False,97,False,False,True,True,True,False,0.0,0.0,7,0,1,0.0,0.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51
766,False,0,2,0,42055,2411,502,11751,False,False,8856,False,False,False,False,False,False,1.0,0.0,0,9,0,0.0,0.0,0.0,0,0,0,152,28,235,0,0,0,0,0,0,0,0,0
767,False,0,5,0,5850,673,37,6408,False,False,3456,False,False,True,True,True,False,0.0,0.0,0,1,0,0.0,0.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51
768,False,0,0,0,633,2328,2,64073,True,False,32282,False,True,True,False,False,False,1.0,0.0,0,1,0,0.0,0.0,0.0,19,21,22,0,153,153,238,238,238,239,239,239,51,51,51
769,False,29,0,0,129,137,2,20657,False,False,10646,False,False,True,False,True,False,0.0,0.0,0,1,0,0.0,0.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51
770,False,0,0,0,1540,1995,33,53599,False,False,18571,False,False,True,True,True,False,1.0,0.0,0,3,0,0.0,1.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51
771,False,0,0,0,265,342,7,46809,True,False,51430,False,False,True,True,True,False,1.0,0.0,0,1,0,0.0,0.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51
772,False,0,0,0,940,1005,51,44702,True,False,139382,False,True,True,True,False,False,0.0,0.0,0,0,0,0.0,1.0,0.0,19,21,22,0,13,153,238,238,238,239,239,239,51,51,51
773,False,0,0,0,4942,4891,52,9604,False,False,17941,False,False,True,True,True,False,1.0,0.0,12,1,1,0.0,0.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51
774,False,0,2,0,4527,243,52,65468,True,False,109487,False,False,True,False,True,False,1.0,0.0,0,4,0,0.0,0.0,0.0,192,222,237,29,161,242,192,222,237,221,238,246,51,51,51
775,False,0,1,0,20,106,0,2687,False,False,279,False,False,True,True,True,False,0.0,0.0,2,0,1,0.0,0.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51
776,False,0,3,0,1036,657,25,21008,True,False,84799,False,False,True,False,True,False,1.0,0.0,0,4,0,0.0,0.0,0.0,192,222,237,29,161,242,192,222,237,221,238,246,51,51,51
777,False,132,0,0,415,619,2,7469,False,False,13718,False,False,True,True,True,False,0.0,0.0,0,1,0,0.0,0.0,0.0,192,222,237,29,161,242,192,222,237,221,238,246,51,51,51
778,False,0,0,0,1243,2575,7,8091,True,False,3623,False,False,True,True,False,False,0.0,0.0,0,2,0,0.0,0.0,0.0,255,240,77,0,153,204,255,248,173,246,255,209,51,51,51
779,False,0,2,0,1036,657,25,21008,True,False,84799,False,False,True,False,True,False,1.0,0.0,0,4,1,0.0,0.0,0.0,192,222,237,29,161,242,192,222,237,221,238,246,51,51,51
780,False,0,0,0,2175,516,228,280,False,False,13242,False,False,False,False,False,False,0.0,0.0,1,0,0,0.0,0.0,0.0,0,100,0,0,100,0,255,255,255,102,102,102,0,0,0
781,False,2,0,0,5190,2518,57,100628,False,False,78649,False,False,True,True,True,False,0.0,0.0,0,1,0,0.0,0.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51
782,False,0,0,0,549,423,10,81736,True,False,37599,False,False,False,False,False,False,1.0,0.0,0,1,0,0.0,0.0,0.0,0,0,0,171,184,194,0,0,0,0,0,0,0,0,0
783,True,4,0,0,2143,1269,35,62563,True,False,50974,False,False,True,True,False,False,0.0,1.0,0,1,0,0.0,0.0,0.0,2,35,48,0,132,180,168,199,247,192,223,236,51,51,51
784,False,0,0,1,13036,11222,41,115092,False,False,63637,False,False,True,True,True,False,1.0,0.0,13,1,1,0.0,0.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51
785,False,0,1,0,4527,243,52,65468,True,False,109487,False,False,True,False,True,False,1.0,0.0,0,4,0,0.0,0.0,0.0,192,222,237,29,161,242,192,222,237,221,238,246,51,51,51
786,False,0,2,0,1540,1995,33,53599,False,False,18571,False,False,True,True,True,False,1.0,0.0,0,2,0,0.0,1.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51
787,False,0,0,0,171,532,2,44266,True,False,12141,False,False,True,True,True,False,0.0,0.0,0,0,1,0.0,0.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51
788,True,0,0,0,50,82,0,12550,False,False,2383,False,False,True,True,True,False,0.0,1.0,0,0,0,0.0,1.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51
789,False,739,0,0,232,80,2,10218,False,False,3526,False,False,True,False,True,False,0.0,0.0,0,1,1,0.0,0.0,0.0,192,222,237,29,161,242,192,222,237,221,238,246,51,51,51
790,False,0,0,0,159,216,0,19930,True,False,10649,False,True,True,True,False,False,0.0,0.0,0,0,1,0.0,1.0,0.0,192,222,237,232,28,79,192,222,237,221,238,246,51,51,51
791,False,165,0,0,548,485,6,6167,False,False,3850,False,False,True,True,True,False,0.0,0.0,0,1,1,0.0,0.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51
792,False,1,0,0,1333,313,0,28152,False,False,6055,False,False,True,True,True,False,0.0,0.0,0,1,1,0.0,0.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51
793,False,0,0,0,256,338,0,140900,True,False,7961,False,False,True,True,True,False,1.0,0.0,0,0,1,0.0,0.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51
794,False,0,0,1,4942,4891,52,9604,False,False,17941,False,False,True,True,True,False,1.0,0.0,12,1,1,0.0,0.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51
795,False,0,1,1,13036,11222,41,115092,False,False,63637,False,False,True,True,True,False,1.0,0.0,13,1,1,0.0,0.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51
796,False,0,0,1,13036,11222,41,115092,False,False,63637,False,False,True,True,True,False,1.0,0.0,13,1,1,0.0,0.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51
797,False,0,0,0,1540,1995,33,53599,False,False,18571,False,False,True,True,True,False,1.0,0.0,0,1,0,0.0,1.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51
798,False,0,4,0,779,436,6,69647,True,False,16886,False,False,True,True,True,False,0.0,0.0,0,0,0,0.0,0.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51
799,False,0,0,0,672,2061,2,352966,True,False,77068,False,False,True,True,True,False,0.0,0.0,0,0,0,0.0,0.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51
800,False,0,0,0,4,38,0,2115,False,False,112,False,False,True,True,True,True,1.0,0.0,0,1,0,0.0,0.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51
801,False,1,0,0,472,281,19,842,True,False,50899,False,False,True,False,False,False,0.0,0.0,0,1,1,0.0,1.0,1.0,255,102,153,255,105,31,255,255,255,229,80,126,54,39,32
802,False,0,0,0,63,304,0,497,False,False,530,False,False,True,True,True,False,0.0,0.0,1,0,1,0.0,0.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51
803,False,0,2,0,880,832,17,175487,True,False,21273,False,False,False,True,False,False,0.0,0.0,0,0,1,0.0,0.0,0.0,0,0,0,27,149,224,0,0,0,0,0,0,0,0,0
804,False,0,1,0,269,1008,1,6002,False,False,2194,False,False,False,False,False,False,1.0,0.0,0,1,0,0.0,1.0,0.0,0,0,0,27,149,224,0,0,0,0,0,0,0,0,0
805,False,0,0,0,622,2388,3,150330,False,False,5645,False,False,True,True,True,False,0.0,0.0,2,0,0,0.0,1.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51
806,False,0,0,0,119,630,1,3869,False,False,4765,False,False,True,False,True,False,1.0,0.0,0,3,0,0.0,0.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51
807,False,16,0,0,1,39,0,34,False,False,1277,False,False,True,True,True,False,0.0,0.0,2,1,0,0.0,0.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51
808,False,1,0,0,15711,11494,42,59040,False,False,11392,False,False,True,True,True,False,0.0,0.0,0,2,0,0.0,0.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51
809,False,204,0,0,1313,790,20,39383,True,False,43999,False,False,True,False,True,False,0.0,0.0,0,1,0,0.0,0.0,0.0,192,222,237,29,161,242,192,222,237,221,238,246,51,51,51
810,True,2,0,0,201,185,0,86296,True,False,5038,False,False,True,False,True,False,0.0,1.0,0,1,0,0.0,0.0,0.0,192,222,237,29,161,242,192,222,237,221,238,246,51,51,51
811,False,1,0,0,3053,1004,711,360409,True,False,541056,False,False,True,False,True,False,0.0,0.0,0,1,0,0.0,0.0,0.0,192,222,237,29,161,242,192,222,237,221,238,246,51,51,51
812,False,8308,0,0,214,717,0,72696,False,False,15586,True,False,False,True,False,False,0.0,0.0,0,1,1,0.0,0.0,0.0,0,0,0,52,116,101,0,0,0,0,0,0,0,0,0
813,True,0,0,0,391,1770,3,81215,True,False,16774,False,False,True,True,True,False,0.0,1.0,0,0,0,0.0,1.0,0.0,192,222,237,29,161,242,192,222,237,221,238,246,51,51,51
814,False,0,1,0,13,81,0,823,False,False,231,False,False,True,False,True,False,1.0,0.0,0,1,0,0.0,0.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51
815,False,36,0,0,356,136,6,25012,True,False,11181,False,True,True,True,False,False,0.0,0.0,0,1,0,0.0,0.0,0.0,192,222,237,157,218,216,255,255,255,221,238,246,51,51,51
816,False,0,2,0,53,2879,0,12934,False,False,812,False,False,True,True,True,False,1.0,0.0,0,1,0,0.0,0.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51
817,False,17,0,0,143,139,1,71032,False,False,52724,False,False,True,True,True,False,0.0,0.0,0,1,0,0.0,0.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51
818,True,3,0,0,317,313,2,10901,True,False,12140,False,False,True,True,True,False,0.0,1.0,0,1,0,0.0,0.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51
819,False,12,0,0,788,4970,6,14391,True,False,155627,False,False,False,True,False,False,0.0,0.0,0,1,0,0.0,1.0,0.0,0,0,0,255,105,31,0,0,0,0,0,0,0,0,0
820,False,0,0,0,785,507,5,25673,False,False,14986,False,False,True,False,True,False,1.0,0.0,0,0,0,0.0,0.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51
821,False,0,0,1,6336,5125,59,13828,True,False,18692,False,False,True,False,True,False,1.0,0.0,14,1,1,0.0,0.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51
822,False,21978,0,0,75,406,0,23581,True,False,37489,False,False,True,False,True,False,0.0,0.0,0,1,0,0.0,0.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51
823,False,2,0,0,35,48,0,1726,False,False,827,False,False,True,True,True,False,0.0,0.0,0,1,0,0.0,0.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51
824,False,0,57,0,4844,1520,25,186745,True,False,96347,False,False,True,True,True,False,0.0,0.0,0,0,1,0.0,0.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51
825,True,0,0,0,116,110,0,7767,False,False,8055,False,False,True,True,True,False,0.0,1.0,0,0,0,0.0,1.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51
826,False,2,0,0,68,845,0,13885,False,False,12652,False,False,True,True,True,False,0.0,0.0,0,1,0,0.0,0.0,0.0,192,222,237,29,161,242,192,222,237,221,238,246,51,51,51
827,False,0,0,0,90,267,1,61646,False,False,2393,False,False,False,True,False,False,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,221,46,68,0,0,0,0,0,0,0,0,0
828,False,0,1,0,727,5002,5,189839,True,False,171062,False,False,True,False,True,False,1.0,0.0,0,1,0,0.0,0.0,0.0,192,222,237,29,161,242,192,222,237,221,238,246,51,51,51
829,False,0,1,0,1047,598,13,66866,False,False,37355,False,False,True,False,True,False,0.0,0.0,0,0,0,0.0,0.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51
830,True,0,0,0,452,627,2,102886,False,False,9893,False,False,True,True,True,False,0.0,1.0,0,0,0,0.0,1.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51
831,False,0,0,0,251,742,0,4079,False,False,2940,False,False,True,False,True,False,0.0,0.0,0,0,0,0.0,0.0,0.0,192,222,237,29,161,242,192,222,237,221,238,246,51,51,51
832,False,0,0,0,2417,4506,207,14284,False,False,212884,False,True,True,True,False,False,0.0,0.0,0,0,0,0.0,1.0,0.0,19,21,22,171,184,194,238,238,238,239,239,239,51,51,51
833,False,0,1,0,4266,1760,48,140747,False,False,285587,False,True,True,True,False,False,0.0,0.0,0,0,0,0.0,0.0,0.0,250,250,250,178,46,40,255,255,255,243,243,243,51,51,51
834,False,0,1,0,4242,4980,697,19189,True,False,302839,False,True,False,True,False,False,0.0,0.0,0,0,0,0.0,0.0,0.0,68,68,68,0,0,240,0,0,0,0,0,0,0,0,0
835,False,0,0,0,5349,5421,13,0,False,False,52070,False,False,True,True,True,False,0.0,0.0,4,0,0,0.0,1.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51
836,False,0,0,0,364,1724,1,54364,False,False,3319,False,False,True,False,True,False,1.0,0.0,0,1,0,0.0,0.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51
837,False,0,0,0,5349,5421,13,0,False,False,52070,False,False,True,True,True,False,0.0,0.0,4,0,0,0.0,1.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51
838,False,0,0,0,0,1,0,5,False,False,29,False,False,True,True,True,False,1.0,0.0,0,2,0,0.0,0.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51
839,False,0,0,0,223,97,5,68066,True,False,3509,False,False,False,True,False,False,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,152,28,235,0,0,0,0,0,0,0,0,0
840,False,227,0,0,183,85,0,5141,False,False,1559,False,False,True,False,True,False,0.0,0.0,0,1,1,0.0,0.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51
841,False,0,0,0,270,1271,3,26950,False,False,7331,False,False,True,True,True,False,1.0,0.0,0,1,1,0.0,0.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51
842,False,0,4,0,457,287,16,13220,False,False,12536,False,False,True,False,False,False,0.0,0.0,0,0,0,0.0,0.0,0.0,217,224,235,145,210,250,130,157,94,217,224,235,62,68,21
843,False,0,20,0,4050,969,35,190985,True,False,85643,False,False,True,True,False,False,0.0,0.0,0,0,0,0.0,0.0,0.0,172,222,214,53,94,153,238,238,238,246,246,246,51,51,51
844,False,0,1,0,5,54,0,2344,False,False,1176,False,False,True,True,True,False,1.0,0.0,1,1,0,0.0,0.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51
845,False,0,0,0,8,65,0,58,False,False,117,False,False,True,True,True,False,1.0,0.0,0,2,1,0.0,0.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51
846,False,0,0,0,1646,624,26,104733,True,False,33221,False,False,True,True,True,False,0.0,0.0,1,0,0,0.0,0.0,0.0,192,222,237,29,161,242,192,222,237,221,238,246,51,51,51
847,False,0,2,0,223,888,1,217633,True,False,5828,False,False,False,True,False,False,1.0,0.0,0,1,0,0.0,0.0,0.0,0,0,0,232,28,79,0,0,0,0,0,0,0,0,0
848,False,0,4,0,3079,2103,20,61656,True,False,70638,False,False,True,True,True,False,0.0,0.0,0,0,1,0.0,0.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51
849,False,0,1,0,520,1341,10,54558,True,False,18826,False,False,True,True,False,False,0.0,0.0,0,0,1,0.0,0.0,0.0,2,35,48,51,85,68,255,255,255,192,223,236,51,51,51
850,False,2,0,0,211,286,7,38108,True,False,31097,False,False,True,True,True,False,0.0,0.0,0,2,0,0.0,0.0,0.0,192,222,237,29,161,242,192,222,237,221,238,246,51,51,51
851,False,0,4,0,162,477,0,15652,False,False,2034,False,False,True,False,False,False,0.0,0.0,0,0,1,0.0,0.0,0.0,154,228,232,0,132,180,189,220,173,221,255,204,51,51,51
852,True,0,0,0,124,805,1,7869,True,False,5354,False,False,True,False,True,False,0.0,1.0,0,0,0,0.0,1.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51
853,False,0,1,0,106,189,0,6141,False,False,5059,False,False,True,False,True,False,0.0,0.0,0,0,0,0.0,0.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51
854,True,0,1,0,2220,3312,84,34918,True,False,57853,False,False,True,True,False,False,0.0,1.0,4,0,0,0.0,1.0,0.0,26,27,31,171,184,194,255,255,255,37,36,41,102,102,102
855,False,0,0,0,100,1297,3,940,True,False,2418,False,True,True,False,False,False,0.0,0.0,0,0,0,0.0,1.0,0.0,19,21,22,0,153,153,238,238,238,239,239,239,51,51,51
856,False,0,1,0,1212,687,30,9815,True,False,110444,False,True,True,False,False,False,0.0,0.0,0,0,0,0.0,0.0,0.0,221,46,68,221,46,68,255,255,255,229,80,126,54,39,32
857,False,0,1,0,1676,3483,6,37691,False,False,3952,False,False,False,False,False,False,1.0,0.0,0,1,0,0.0,0.0,0.0,0,0,0,27,149,224,0,0,0,0,0,0,0,0,0
858,False,1,0,0,1713,979,67,9629,True,False,4702,False,False,True,False,False,False,0.0,0.0,0,1,0,0.0,0.0,0.0,2,35,48,0,132,180,168,199,247,192,223,236,51,51,51
859,False,0,2,0,384,748,10,91348,False,False,17473,False,False,False,True,False,False,0.0,0.0,0,1,0,0.0,0.0,0.0,0,0,0,171,184,194,0,0,0,0,0,0,0,0,0
860,False,9,0,0,1127,4998,7,161720,False,False,97838,False,False,False,True,False,False,0.0,0.0,0,1,1,0.0,0.0,0.0,0,0,0,80,152,161,0,0,0,0,0,0,0,0,0
861,False,2,0,0,246,161,10,9221,False,False,8654,False,True,True,False,False,False,0.0,0.0,0,1,0,0.0,1.0,0.0,0,0,0,102,0,0,0,0,0,60,79,55,184,184,184
862,False,0,1,0,2244,1473,44,44316,True,False,34782,False,False,True,True,False,False,0.0,0.0,1,2,0,0.0,0.0,0.0,8,8,8,10,84,56,255,255,255,192,223,236,51,51,51
863,False,0,0,0,1223,484,4,20286,True,False,6631,False,False,False,False,False,False,1.0,0.0,0,3,0,0.0,0.0,0.0,0,0,0,0,51,161,0,0,0,0,0,0,0,0,0
